date,cal_holiday,weather_temp,weather_rain_1h,weather_snow_1h,weather_clouds_all,weather_main,weather_description,traffic_volume,hour
17753,None,302.41,0.0,0.0,20.0,Clouds,few clouds,5367.0,14
17753,None,302.95,0.0,0.0,20.0,Clouds,few clouds,5684.0,15
17753,None,302.97,0.0,0.0,20.0,Clouds,few clouds,5868.0,16
17753,None,303.42,0.0,0.0,40.0,Clouds,scattered clouds,5309.0,17
17753,None,303.02,0.0,0.0,1.0,Clear,sky is clear,4616.0,18
17753,None,301.72,0.0,0.0,40.0,Clouds,scattered clouds,3713.0,19
17753,None,300.56,0.0,0.0,1.0,Clear,sky is clear,3344.0,20
17753,None,297.76,0.0,0.0,1.0,Clear,sky is clear,3374.0,21
17753,None,295.37,0.0,0.0,1.0,Clear,sky is clear,3117.0,22
17753,None,293.94,0.0,0.0,1.0,Clear,sky is clear,2271.0,23
17754,None,293.29,0.0,0.0,1.0,Clear,sky is clear,1412.0,0
17754,None,292.65,0.0,0.0,1.0,Clear,sky is clear,831.0,1
17754,None,291.94,0.0,0.0,1.0,Mist,mist,665.0,2
17754,None,291.5,0.0,0.0,1.0,Haze,haze,423.0,3
17754,None,290.86,0.0,0.0,1.0,Clear,sky is clear,459.0,4
17754,None,290.58,0.0,0.0,1.0,Mist,mist,876.0,5
17754,None,290.29,0.0,0.0,1.0,Mist,mist,1560.0,6
17754,None,290.22,0.0,0.0,1.0,Mist,mist,2004.0,7
17754,None,291.15,0.0,0.0,5.0,Mist,mist,2806.0,8
17754,None,294.15,0.0,0.0,1.0,Mist,mist,3514.0,9
17754,None,296.29,0.0,0.0,1.0,Haze,haze,3971.0,10
17754,None,299.14,0.0,0.0,1.0,Clear,sky is clear,4198.0,11
17754,None,300.48,0.0,0.0,1.0,Clear,sky is clear,4310.0,12
17754,None,301.86,0.0,0.0,1.0,Clear,sky is clear,4262.0,13
17754,None,302.36,0.0,0.0,1.0,Haze,haze,4280.0,14
17754,None,303.15,0.0,0.0,1.0,Clear,sky is clear,4188.0,15
17754,None,303.29,0.0,0.0,1.0,Clear,sky is clear,4305.0,16
17754,None,303.28,0.0,0.0,90.0,Clouds,overcast clouds,4134.0,17
17754,None,302.88,0.0,0.0,75.0,Clouds,broken clouds,3920.0,18
17754,None,302.09,0.0,0.0,1.0,Clear,sky is clear,3567.0,19
17754,None,300.51,0.0,0.0,1.0,Clear,sky is clear,3362.0,20
17754,None,298.62,0.0,0.0,1.0,Clear,sky is clear,3378.0,21
17754,None,296.37,0.0,0.0,40.0,Clouds,scattered clouds,3167.0,22
17754,None,294.58,0.0,0.0,1.0,Mist,mist,2511.0,23
17755,None,293.79,0.0,0.0,1.0,Mist,mist,1406.0,0
17755,None,292.94,0.0,0.0,1.0,Mist,mist,868.0,1
17755,None,292.43,0.0,0.0,1.0,Mist,mist,678.0,2
17755,None,291.8,0.0,0.0,1.0,Mist,mist,392.0,3
17755,None,291.58,0.0,0.0,1.0,Mist,mist,365.0,4
17755,None,291.22,0.0,0.0,1.0,Mist,mist,529.0,5
17755,None,291.16,0.0,0.0,1.0,Fog,fog,984.0,6
17755,None,290.57,0.0,0.0,1.0,Mist,mist,1196.0,7
17755,None,292.15,0.0,0.0,5.0,Mist,mist,1850.0,8
17755,None,294.93,0.0,0.0,1.0,Mist,mist,2713.0,9
17755,None,297.68,0.0,0.0,5.0,Clear,sky is clear,3534.0,10
17755,None,299.44,0.0,0.0,1.0,Clear,sky is clear,3856.0,11
17755,None,300.88,0.0,0.0,5.0,Clear,sky is clear,4037.0,12
17755,None,301.86,0.0,0.0,5.0,Clear,sky is clear,4522.0,13
17755,None,302.75,0.0,0.0,1.0,Clear,sky is clear,4468.0,14
17755,None,303.15,0.0,0.0,1.0,Clear,sky is clear,4351.0,15
17755,None,303.88,0.0,0.0,5.0,Clear,sky is clear,4466.0,16
17755,None,303.88,0.0,0.0,5.0,Clear,sky is clear,4313.0,17
17755,None,303.82,0.0,0.0,40.0,Clouds,scattered clouds,4012.0,18
17755,None,302.58,0.0,0.0,5.0,Clear,sky is clear,3658.0,19
17755,None,301.42,0.0,0.0,1.0,Clear,sky is clear,3151.0,20
17755,None,299.36,0.0,0.0,1.0,Clear,sky is clear,2708.0,21
17755,None,297.22,0.0,0.0,5.0,Clear,sky is clear,1930.0,22
17755,None,296.35,0.0,0.0,1.0,Clear,sky is clear,1282.0,23
17756,None,295.75,0.0,0.0,1.0,Clear,sky is clear,651.0,0
17756,None,295.57,0.0,0.0,1.0,Clear,sky is clear,434.0,1
17756,None,295.35,0.0,0.0,1.0,Clear,sky is clear,355.0,2
17756,None,295.29,0.0,0.0,1.0,Clear,sky is clear,348.0,3
17756,None,294.69,0.0,0.0,1.0,Clear,sky is clear,924.0,4
17756,None,294.07,0.0,0.0,1.0,Clear,sky is clear,3025.0,5
17756,None,293.93,0.0,0.0,1.0,Clear,sky is clear,5546.0,6
17756,None,294.0,0.0,0.0,1.0,Clear,sky is clear,6383.0,7
17756,None,294.62,0.0,0.0,1.0,Clear,sky is clear,5642.0,8
17756,None,296.36,0.0,0.0,1.0,Clear,sky is clear,4714.0,9
17756,None,298.43,0.0,0.0,1.0,Clear,sky is clear,4216.0,10
17756,None,300.75,0.0,0.0,5.0,Clear,sky is clear,4440.0,11
17756,None,302.15,0.0,0.0,1.0,Haze,haze,4673.0,12
17756,None,303.95,0.0,0.0,1.0,Clear,sky is clear,4494.0,13
17756,None,304.61,0.0,0.0,20.0,Clouds,few clouds,4811.0,14
17756,None,305.02,0.0,0.0,1.0,Clear,sky is clear,5245.0,15
17756,None,305.0,0.0,0.0,1.0,Clear,sky is clear,6163.0,16
17756,None,305.08,0.0,0.0,20.0,Clouds,few clouds,5603.0,17
17756,None,304.82,0.0,0.0,20.0,Clouds,few clouds,4077.0,18
17756,None,303.88,0.0,0.0,5.0,Clear,sky is clear,3247.0,19
17756,None,302.42,0.0,0.0,5.0,Clear,sky is clear,2835.0,20
17756,None,299.8,0.0,0.0,5.0,Clear,sky is clear,2615.0,21
17756,None,298.08,0.0,0.0,1.0,Clear,sky is clear,1823.0,22
17756,None,297.51,0.0,0.0,1.0,Clear,sky is clear,1117.0,23
17757,None,297.55,0.0,0.0,1.0,Clear,sky is clear,571.0,0
17757,None,296.86,0.0,0.0,40.0,Clouds,scattered clouds,394.0,1
17757,None,296.51,0.0,0.0,1.0,Clear,sky is clear,284.0,2
17757,None,295.88,0.0,0.0,75.0,Clouds,broken clouds,340.0,3
17757,None,295.68,0.0,0.0,20.0,Clouds,few clouds,940.0,4
17757,None,295.15,0.0,0.0,40.0,Clouds,scattered clouds,3184.0,5
17757,None,294.68,0.0,0.0,20.0,Mist,mist,5702.0,6
17757,None,294.01,0.0,0.0,1.0,Mist,mist,6573.0,7
17757,None,295.48,0.0,0.0,1.0,Clear,sky is clear,5841.0,8
17757,None,297.48,0.0,0.0,75.0,Clouds,broken clouds,4766.0,9
17757,None,298.79,0.0,0.0,75.0,Clouds,broken clouds,4478.0,10
17757,None,299.95,0.0,0.0,75.0,Clouds,broken clouds,4741.0,11
17757,None,301.29,0.0,0.0,90.0,Clouds,overcast clouds,4996.0,12
17757,None,302.15,0.0,0.0,1.0,Clear,sky is clear,4832.0,13
17757,None,302.65,0.0,0.0,75.0,Clouds,broken clouds,4985.0,14
17757,None,303.5,0.0,0.0,75.0,Clouds,broken clouds,5672.0,15
17757,None,303.35,0.0,0.0,75.0,Thunderstorm,thunderstorm,6373.0,16
17757,None,302.23,0.0,0.0,40.0,Clouds,scattered clouds,6014.0,17
17757,None,301.65,0.0,0.0,90.0,Thunderstorm,proximity thunderstorm,4525.0,18
17757,None,299.75,0.0,0.0,75.0,Haze,haze,3423.0,19
17757,None,298.74,0.0,0.0,90.0,Clouds,overcast clouds,3046.0,20
17757,None,297.75,0.0,0.0,75.0,Clouds,broken clouds,2784.0,21
17757,None,296.42,0.0,0.0,1.0,Clear,sky is clear,2287.0,22
17757,None,295.68,0.0,0.0,40.0,Clouds,scattered clouds,2772.0,23
17758,None,295.15,0.0,0.0,75.0,Rain,light rain,793.0,0
17758,None,294.79,0.0,0.0,1.0,Clear,sky is clear,492.0,1
17758,None,293.79,0.0,0.0,75.0,Clouds,broken clouds,335.0,2
17758,None,293.55,0.0,0.0,1.0,Clear,sky is clear,403.0,3
17758,None,292.95,0.0,0.0,1.0,Clear,sky is clear,948.0,4
17758,None,291.93,0.0,0.0,1.0,Clear,sky is clear,3181.0,5
17758,None,291.44,0.0,0.0,1.0,Clear,sky is clear,5767.0,6
17758,None,291.42,0.0,0.0,90.0,Mist,mist,6561.0,7
17758,None,292.48,0.0,0.0,1.0,Clear,sky is clear,5930.0,8
17758,None,293.94,0.0,0.0,75.0,Clouds,broken clouds,4672.0,9
17758,None,295.95,0.0,0.0,1.0,Clear,sky is clear,4638.0,10
17758,None,297.68,0.0,0.0,20.0,Clouds,few clouds,4979.0,11
17758,None,299.61,0.0,0.0,1.0,Clear,sky is clear,5016.0,12
17758,None,300.28,0.0,0.0,1.0,Clear,sky is clear,4841.0,13
17758,None,300.93,0.0,0.0,40.0,Clouds,scattered clouds,4968.0,14
17758,None,301.82,0.0,0.0,1.0,Clear,sky is clear,5428.0,15
17758,None,302.0,0.0,0.0,40.0,Clouds,scattered clouds,5541.0,16
17758,None,301.87,0.0,0.0,20.0,Clouds,few clouds,5920.0,17
17758,None,301.88,0.0,0.0,40.0,Clouds,scattered clouds,4545.0,18
17758,None,301.01,0.0,0.0,1.0,Clear,sky is clear,3358.0,19
17758,None,299.88,0.0,0.0,20.0,Clouds,few clouds,3133.0,20
17758,None,298.09,0.0,0.0,5.0,Clear,sky is clear,2687.0,21
17758,None,296.29,0.0,0.0,1.0,Haze,haze,1742.0,22
17758,None,295.22,0.0,0.0,1.0,Clear,sky is clear,1051.0,23
17759,None,294.75,0.0,0.0,1.0,Clear,sky is clear,652.0,0
17759,None,293.6,0.0,0.0,20.0,Clouds,few clouds,399.0,1
17759,None,293.21,0.0,0.0,1.0,Clear,sky is clear,300.0,2
17759,None,292.88,0.0,0.0,1.0,Clear,sky is clear,412.0,3
17759,None,292.69,0.0,0.0,1.0,Clear,sky is clear,977.0,4
17759,None,291.87,0.0,0.0,20.0,Clouds,few clouds,3150.0,5
17759,None,291.88,0.0,0.0,1.0,Mist,mist,5386.0,6
17759,None,291.55,0.0,0.0,1.0,Mist,mist,6494.0,7
17759,None,292.55,0.0,0.0,40.0,Clouds,scattered clouds,5847.0,8
17759,None,295.14,0.0,0.0,20.0,Clouds,few clouds,4976.0,9
17759,None,297.64,0.0,0.0,20.0,Clouds,few clouds,4466.0,10
17759,None,299.22,0.0,0.0,1.0,Clear,sky is clear,4574.0,11
17759,None,300.79,0.0,0.0,1.0,Clear,sky is clear,4961.0,12
17759,None,301.28,0.0,0.0,75.0,Clouds,broken clouds,4785.0,13
17759,None,301.79,0.0,0.0,75.0,Clouds,broken clouds,4927.0,14
17759,None,300.66,0.0,0.0,75.0,Thunderstorm,proximity thunderstorm,5729.0,15
17759,None,299.69,0.0,0.0,75.0,Thunderstorm,proximity thunderstorm,6272.0,16
17759,None,299.23,0.0,0.0,1.0,Rain,heavy intensity rain,5928.0,17
17759,None,299.29,0.0,0.0,1.0,Rain,light rain,4580.0,18
17759,None,299.28,0.0,0.0,75.0,Rain,light rain,3725.0,19
17759,None,299.01,0.0,0.0,1.0,Clear,sky is clear,3205.0,20
17759,None,296.61,0.0,0.0,75.0,Clouds,broken clouds,3090.0,21
17759,None,296.29,0.0,0.0,75.0,Mist,mist,2377.0,22
17759,None,294.99,0.0,0.0,1.0,Mist,mist,1380.0,23
17760,None,293.93,0.0,0.0,1.0,Rain,light rain,809.0,0
17760,None,292.78,0.0,0.0,1.0,Mist,mist,449.0,1
17760,None,292.37,0.0,0.0,1.0,Haze,haze,363.0,2
17760,None,292.07,0.0,0.0,20.0,Mist,mist,408.0,3
17760,None,292.02,0.0,0.0,1.0,Mist,mist,899.0,4
17760,None,291.55,0.0,0.0,1.0,Mist,mist,2821.0,5
17760,None,291.07,0.0,0.0,20.0,Mist,mist,5243.0,6
17760,None,290.57,0.0,0.0,20.0,Fog,fog,5994.0,7
17760,None,291.28,0.0,0.0,40.0,Mist,mist,5406.0,8
17760,None,294.2,0.0,0.0,20.0,Clouds,few clouds,4719.0,9
17760,None,295.81,0.0,0.0,75.0,Clouds,broken clouds,4510.0,10
17760,None,297.62,0.0,0.0,75.0,Clouds,broken clouds,4948.0,11
17760,None,298.55,0.0,0.0,90.0,Clouds,overcast clouds,5076.0,12
17760,None,299.51,0.0,0.0,90.0,Clouds,overcast clouds,5027.0,13
17760,None,299.69,0.0,0.0,90.0,Clouds,overcast clouds,5289.0,14
17760,None,300.35,0.0,0.0,75.0,Clouds,broken clouds,5581.0,15
17760,None,300.95,0.0,0.0,1.0,Clear,sky is clear,5734.0,16
17760,None,301.22,0.0,0.0,90.0,Clouds,overcast clouds,5141.0,17
17760,None,301.36,0.0,0.0,1.0,Clear,sky is clear,4536.0,18
17760,None,300.48,0.0,0.0,1.0,Clear,sky is clear,3703.0,19
17760,None,299.29,0.0,0.0,1.0,Clear,sky is clear,3279.0,20
17760,None,296.56,0.0,0.0,1.0,Clear,sky is clear,3177.0,21
17760,None,294.23,0.0,0.0,40.0,Mist,mist,2903.0,22
17760,None,292.79,0.0,0.0,1.0,Mist,mist,2126.0,23
17761,None,292.22,0.0,0.0,1.0,Mist,mist,1569.0,0
17761,None,291.65,0.0,0.0,1.0,Mist,mist,806.0,1
17761,None,291.15,0.0,0.0,1.0,Haze,haze,598.0,2
17761,None,290.43,0.0,0.0,1.0,Mist,mist,448.0,3
17761,None,290.01,0.0,0.0,1.0,Mist,mist,523.0,4
17761,None,289.89,0.0,0.0,90.0,Fog,fog,940.0,5
17761,None,289.79,0.0,0.0,1.0,Fog,fog,1648.0,6
17761,None,289.15,0.0,0.0,1.0,Mist,mist,2229.0,7
17761,None,290.64,0.0,0.0,1.0,Mist,mist,2987.0,8
17761,None,291.72,0.0,0.0,5.0,Mist,mist,3922.0,9
17761,None,293.72,0.0,0.0,5.0,Haze,haze,5146.0,10
17761,None,296.0,0.0,0.0,5.0,Clear,sky is clear,4916.0,11
17761,None,298.34,0.0,0.0,1.0,Smoke,smoke,4448.0,12
17761,None,300.14,0.0,0.0,75.0,Smoke,smoke,4438.0,13
17761,None,300.81,0.0,0.0,1.0,Clear,sky is clear,4710.0,14
17761,None,301.48,0.0,0.0,90.0,Haze,haze,4893.0,15
17761,None,301.62,0.0,0.0,1.0,Clear,sky is clear,4897.0,16
17761,None,301.37,0.0,0.0,1.0,Clear,sky is clear,4664.0,17
17761,None,301.01,0.0,0.0,75.0,Clouds,broken clouds,4157.0,18
17761,None,300.28,0.0,0.0,40.0,Clouds,scattered clouds,3619.0,19
17761,None,298.69,0.0,0.0,75.0,Clouds,broken clouds,3543.0,20
17761,None,296.35,0.0,0.0,75.0,Clouds,broken clouds,3442.0,21
17761,None,294.87,0.0,0.0,5.0,Clear,sky is clear,3128.0,22
17761,None,294.01,0.0,0.0,1.0,Clear,sky is clear,2044.0,23
17762,None,293.35,0.0,0.0,1.0,Clear,sky is clear,1346.0,0
17762,None,292.82,0.0,0.0,1.0,Clear,sky is clear,997.0,1
17762,None,292.49,0.0,0.0,1.0,Clear,sky is clear,726.0,2
17762,None,292.09,0.0,0.0,1.0,Clear,sky is clear,386.0,3
17762,None,291.58,0.0,0.0,1.0,Clear,sky is clear,388.0,4
17762,None,291.44,0.0,0.0,1.0,Mist,mist,552.0,5
17762,None,291.22,0.0,0.0,1.0,Clear,sky is clear,994.0,6
17762,None,291.08,0.0,0.0,1.0,Mist,mist,1277.0,7
17762,None,292.0,0.0,0.0,1.0,Haze,haze,1971.0,8
17762,None,293.61,0.0,0.0,1.0,Clear,sky is clear,2895.0,9
17762,None,295.86,0.0,0.0,75.0,Clouds,broken clouds,3766.0,10
17762,None,297.29,0.0,0.0,1.0,Clear,sky is clear,4384.0,11
17762,None,299.41,0.0,0.0,90.0,Clouds,overcast clouds,4624.0,12
17762,None,300.36,0.0,0.0,90.0,Clouds,overcast clouds,4596.0,13
17762,None,300.95,0.0,0.0,90.0,Clouds,overcast clouds,4742.0,14
17762,None,301.42,0.0,0.0,90.0,Clouds,overcast clouds,4779.0,15
17762,None,301.68,0.0,0.0,90.0,Clouds,overcast clouds,4989.0,16
17762,None,301.69,0.0,0.0,1.0,Clear,sky is clear,4870.0,17
17762,None,301.02,0.0,0.0,40.0,Clouds,scattered clouds,4287.0,18
17762,None,300.22,0.0,0.0,1.0,Clear,sky is clear,3792.0,19
17762,None,299.02,0.0,0.0,1.0,Clear,sky is clear,3213.0,20
17762,None,298.09,0.0,0.0,1.0,Clear,sky is clear,2682.0,21
17762,None,297.42,0.0,0.0,1.0,Clear,sky is clear,1973.0,22
17762,None,296.76,0.0,0.0,1.0,Rain,light rain,2369.0,23
17763,None,296.22,0.0,0.0,1.0,Rain,light rain,922.0,0
17763,None,295.62,0.0,0.0,1.0,Clear,sky is clear,473.0,1
17763,None,294.82,0.0,0.0,75.0,Clouds,broken clouds,346.0,2
17763,None,294.69,0.0,0.0,40.0,Clouds,scattered clouds,369.0,3
17763,None,294.49,0.0,0.0,40.0,Clouds,scattered clouds,941.0,4
17763,None,293.95,0.0,0.0,75.0,Haze,haze,3005.0,5
17763,None,293.68,0.0,0.0,40.0,Mist,mist,5352.0,6
17763,None,293.51,0.0,0.0,1.0,Mist,mist,6077.0,7
17763,None,293.55,0.0,0.0,90.0,Rain,heavy intensity rain,5349.0,8
17763,None,293.55,0.0,0.0,90.0,Rain,heavy intensity rain,4777.0,9
17763,None,294.08,0.0,0.0,90.0,Thunderstorm,thunderstorm,4375.0,10
17763,None,294.72,0.0,0.0,1.0,Haze,haze,4532.0,11
17763,None,295.93,0.0,0.0,40.0,Mist,mist,4842.0,12
17763,None,296.76,0.0,0.0,75.0,Clouds,broken clouds,4690.0,13
17763,None,296.42,0.0,0.0,90.0,Rain,moderate rain,5001.0,14
17763,None,296.93,0.0,0.0,1.0,Haze,haze,5388.0,15
17763,None,297.01,0.0,0.0,1.0,Drizzle,light intensity drizzle,6423.0,16
17763,None,297.54,0.0,0.0,40.0,Rain,light rain,5848.0,17
17763,None,296.63,0.0,0.0,1.0,Rain,moderate rain,4285.0,18
17763,None,295.57,0.0,0.0,90.0,Rain,light intensity shower rain,3231.0,19
17763,None,294.03,0.0,0.0,40.0,Rain,light intensity shower rain,2726.0,20
17763,None,293.03,0.0,0.0,75.0,Rain,heavy intensity rain,2240.0,21
17763,None,292.36,0.0,0.0,90.0,Rain,light rain,1617.0,22
17763,None,291.8,0.0,0.0,20.0,Mist,mist,1005.0,23
17764,None,291.65,0.0,0.0,40.0,Clouds,scattered clouds,659.0,0
17764,None,291.48,0.0,0.0,40.0,Mist,mist,416.0,1
17764,None,290.437,0.0,0.0,88.0,Clouds,overcast clouds,316.0,2
17764,None,291.16,0.0,0.0,90.0,Mist,mist,336.0,3
17764,None,290.87,0.0,0.0,90.0,Mist,mist,996.0,4
17764,None,291.01,0.0,0.0,90.0,Mist,mist,3136.0,5
17764,None,290.72,0.0,0.0,90.0,Drizzle,light intensity drizzle,5701.0,6
17764,None,290.51,0.0,0.0,90.0,Clouds,overcast clouds,6837.0,7
17764,None,290.58,0.0,0.0,90.0,Clouds,overcast clouds,6123.0,8
17764,None,290.95,0.0,0.0,90.0,Mist,mist,5053.0,9
17764,None,291.6,0.0,0.0,40.0,Clouds,scattered clouds,4540.0,10
17764,None,292.15,0.0,0.0,40.0,Mist,mist,4652.0,11
17764,None,292.15,0.0,0.0,20.0,Clouds,few clouds,4794.0,12
17764,None,292.44,0.0,0.0,75.0,Clouds,broken clouds,4762.0,13
17764,None,293.74,0.0,0.0,40.0,Clouds,scattered clouds,4994.0,14
17764,None,294.5,0.0,0.0,90.0,Haze,haze,5660.0,15
17764,None,295.21,0.0,0.0,75.0,Clouds,broken clouds,6229.0,16
17764,None,295.22,0.0,0.0,75.0,Clouds,broken clouds,5875.0,17
17764,None,295.48,0.0,0.0,40.0,Clouds,scattered clouds,4435.0,18
17764,None,295.22,0.0,0.0,20.0,Clouds,few clouds,3410.0,19
17764,None,293.62,0.0,0.0,20.0,Clouds,few clouds,3003.0,20
17764,None,291.16,0.0,0.0,5.0,Clear,sky is clear,2504.0,21
17764,None,288.86,0.0,0.0,1.0,Clear,sky is clear,1747.0,22
17764,None,288.02,0.0,0.0,1.0,Clear,sky is clear,1117.0,23
17765,None,287.21,0.0,0.0,1.0,Clear,sky is clear,635.0,0
17765,None,286.94,0.0,0.0,1.0,Mist,mist,425.0,1
17765,None,287.02,0.0,0.0,1.0,Clear,sky is clear,279.0,2
17765,None,286.42,0.0,0.0,1.0,Mist,mist,393.0,3
17765,None,285.82,0.0,0.0,1.0,Mist,mist,994.0,4
17765,None,287.15,0.0,0.0,1.0,Clear,sky is clear,3163.0,5
17765,None,285.08,0.0,0.0,1.0,Mist,mist,5766.0,6
17765,None,284.42,0.0,0.0,5.0,Fog,fog,6589.0,7
17765,None,286.13,0.0,0.0,1.0,Clear,sky is clear,6056.0,8
17765,None,288.41,0.0,0.0,1.0,Clear,sky is clear,5116.0,9
17765,None,291.61,0.0,0.0,1.0,Clear,sky is clear,4583.0,10
17765,None,294.68,0.0,0.0,1.0,Clear,sky is clear,4734.0,11
17765,None,297.15,0.0,0.0,1.0,Clear,sky is clear,5043.0,12
17765,None,298.64,0.0,0.0,20.0,Clouds,few clouds,4938.0,13
17765,None,298.95,0.0,0.0,40.0,Clouds,scattered clouds,5216.0,14
17765,None,299.61,0.0,0.0,1.0,Clear,sky is clear,5707.0,15
17765,None,299.88,0.0,0.0,20.0,Clouds,few clouds,6470.0,16
17765,None,299.98,0.0,0.0,40.0,Clouds,scattered clouds,5819.0,17
17765,None,299.63,0.0,0.0,20.0,Clouds,few clouds,4446.0,18
17765,None,298.73,0.0,0.0,5.0,Clear,sky is clear,3444.0,19
17765,None,296.94,0.0,0.0,5.0,Clear,sky is clear,3154.0,20
17765,None,293.74,0.0,0.0,1.0,Clear,sky is clear,2627.0,21
17765,None,291.35,0.0,0.0,1.0,Clear,sky is clear,1928.0,22
17765,None,289.6,0.0,0.0,1.0,Clear,sky is clear,1169.0,23
17766,State Fair,289.02,0.0,0.0,1.0,Clear,sky is clear,596.0,0
17766,None,288.66,0.0,0.0,1.0,Clear,sky is clear,402.0,1
17766,None,288.31,0.0,0.0,1.0,Clear,sky is clear,381.0,3
17766,None,287.54,0.0,0.0,1.0,Clear,sky is clear,976.0,4
17766,None,287.37,0.0,0.0,1.0,Clear,sky is clear,3163.0,5
17766,None,286.17,0.0,0.0,1.0,Clear,sky is clear,5860.0,6
17766,None,285.97,0.0,0.0,5.0,Clear,sky is clear,6815.0,7
17766,None,287.65,0.0,0.0,1.0,Mist,mist,6162.0,8
17766,None,289.95,0.0,0.0,1.0,Clear,sky is clear,5583.0,9
17766,None,292.91,0.0,0.0,1.0,Clear,sky is clear,4837.0,10
17766,None,295.48,0.0,0.0,5.0,Clear,sky is clear,5015.0,11
17766,None,296.73,0.0,0.0,1.0,Clear,sky is clear,5136.0,12
17766,None,297.9,0.0,0.0,20.0,Clouds,few clouds,5051.0,13
17766,None,298.58,0.0,0.0,75.0,Clouds,broken clouds,5312.0,14
17766,None,298.69,0.0,0.0,75.0,Clouds,broken clouds,5848.0,15
17766,None,298.97,0.0,0.0,75.0,Clouds,broken clouds,6586.0,16
17766,None,298.35,0.0,0.0,90.0,Clouds,overcast clouds,5780.0,17
17766,None,297.92,0.0,0.0,90.0,Clouds,overcast clouds,4750.0,18
17766,None,297.25,0.0,0.0,75.0,Clouds,broken clouds,3519.0,19
17766,None,296.61,0.0,0.0,75.0,Clouds,broken clouds,2996.0,20
17766,None,295.71,0.0,0.0,40.0,Clouds,scattered clouds,2717.0,21
17766,None,295.33,0.0,0.0,40.0,Clouds,scattered clouds,2107.0,22
17766,None,295.51,0.0,0.0,90.0,Clouds,overcast clouds,1904.0,23
17767,None,294.89,0.0,0.0,90.0,Thunderstorm,proximity thunderstorm,790.0,0
17767,None,294.43,0.0,0.0,90.0,Rain,light rain,505.0,1
17767,None,293.66,1.02,0.0,90.0,Rain,moderate rain,387.0,2
17767,None,293.19,1.27,0.0,90.0,Rain,moderate rain,424.0,3
17767,None,293.09,0.25,0.0,90.0,Rain,light rain,916.0,4
17767,None,292.67,0.51,0.0,90.0,Rain,light rain,2950.0,5
17767,None,291.89,0.98,0.0,90.0,Rain,moderate rain,5259.0,6
17767,None,291.79,0.42,0.0,90.0,Rain,light rain,6243.0,7
17767,None,291.78,0.38,0.0,90.0,Rain,light rain,5687.0,8
17767,None,291.85,2.41,0.0,90.0,Rain,heavy intensity rain,4971.0,9
17767,None,291.79,2.03,0.0,90.0,Rain,proximity shower rain,4539.0,10
17767,None,291.74,4.0,0.0,90.0,Rain,proximity shower rain,4391.0,11
17767,None,291.78,5.84,0.0,90.0,Rain,heavy intensity rain,4971.0,12
17767,None,292.09,2.76,0.0,90.0,Rain,moderate rain,5149.0,13
17767,None,292.56,2.2,0.0,90.0,Rain,heavy intensity rain,5499.0,14
17767,None,292.72,2.88,0.0,90.0,Rain,proximity shower rain,5879.0,15
17767,None,292.39,1.82,0.0,90.0,Rain,proximity shower rain,6088.0,16
17767,None,292.62,5.62,0.0,90.0,Rain,heavy intensity rain,5750.0,17
17767,None,292.9,2.86,0.0,90.0,Rain,moderate rain,4755.0,18
17767,None,292.32,0.42,0.0,90.0,Rain,light rain,3467.0,19
17767,None,292.1,0.76,0.0,75.0,Rain,light rain,3076.0,20
17767,None,291.28,1.02,0.0,20.0,Rain,moderate rain,3164.0,21
17767,None,291.03,1.02,0.0,56.0,Rain,moderate rain,2435.0,22
17767,None,290.88,0.25,0.0,75.0,Rain,light rain,1860.0,23
17768,None,290.97,1.78,0.0,90.0,Rain,moderate rain,1089.0,0
17768,None,290.96,0.63,0.0,90.0,Rain,light rain,725.0,1
17768,None,290.94,0.25,0.0,90.0,Rain,light rain,495.0,2
17768,None,290.9,1.78,0.0,90.0,Rain,moderate rain,366.0,3
17768,None,290.96,1.78,0.0,90.0,Rain,moderate rain,500.0,4
17768,None,291.01,0.76,0.0,90.0,Rain,light rain,875.0,5
17768,None,291.09,1.02,0.0,90.0,Rain,moderate rain,1837.0,6
17768,None,291.03,1.02,0.0,90.0,Rain,moderate rain,2672.0,7
17768,None,291.08,0.76,0.0,90.0,Rain,light rain,3503.0,8
17768,None,291.48,1.78,0.0,90.0,Rain,moderate rain,4100.0,9
17768,None,292.29,1.78,0.0,90.0,Rain,moderate rain,4509.0,10
17768,None,293.32,1.78,0.0,90.0,Rain,moderate rain,4647.0,11
17768,None,293.9,1.78,0.0,90.0,Rain,moderate rain,4846.0,12
17768,None,294.94,1.02,0.0,75.0,Rain,moderate rain,4585.0,13
17768,None,295.97,1.02,0.0,90.0,Rain,moderate rain,4696.0,14
17768,None,296.24,1.02,0.0,75.0,Rain,moderate rain,5015.0,15
17768,None,297.65,1.78,0.0,75.0,Rain,moderate rain,4677.0,16
17768,None,298.0,1.02,0.0,40.0,Rain,moderate rain,4541.0,17
17768,None,297.81,1.78,0.0,40.0,Rain,moderate rain,3914.0,18
17768,None,297.16,1.78,0.0,20.0,Rain,moderate rain,3371.0,19
17768,None,295.82,1.78,0.0,20.0,Rain,moderate rain,3071.0,20
17768,None,293.86,1.02,0.0,5.0,Rain,moderate rain,3156.0,21
17768,None,292.14,1.78,0.0,5.0,Rain,moderate rain,2713.0,22
17768,None,291.15,1.78,0.0,1.0,Rain,moderate rain,2134.0,23
17769,None,290.73,1.78,0.0,1.0,Rain,moderate rain,1375.0,0
